LU,2019-11-24 13:55:00,2019-11-24 14:05:00,0.15933329264322893,-0.3400003433227532,0.3699996566772459,-0.71000004
BE,2019-11-24 13:35:00,2019-11-24 13:45:00,8.261747527527064E-5,-1.710000114440918,0.679999961853027,-2.3899998762939454
FR,2019-11-24 13:50:00,2019-11-24 14:00:00,-0.06854369061965926,-0.009999732971191833,0.09000001907348665,-0.09999975204467759
DE,2019-11-24 13:40:00,2019-11-24 13:50:00,-0.06510111494986237,-0.11000026702880916,0.33000003814697276,-0.44000030517578104
NL,2019-11-24 13:55:00,2019-11-24 14:05:00,-0.01753421869033467,-0.19000022888183565,0.03000022888183551,-0.220000757763672
NL,2019-11-24 13:30:00,2019-11-24 13:40:00,0.14813893636067732,-0.2599999237060544,0.03000022888183551,-0.29000045258789076
CH,2019-11-24 13:45:00,2019-11-24 13:55:00,-0.005767499093597195,-0.18000019073486406,-4.5776367230132564E-7,-0.18000033297119145
CH,2019-11-24 13:40:00,2019-11-24 13:50:00,-0.19793539003293148,-0.18000019073486406,-4.5776367230132564E-7,-0.18000033297119145
DE,2019-11-24 13:30:00,2019-11-24 13:40:00,-0.21591819754818076,-0.6000000381469732,1.1444091807533141E-7,-0.6000001525878904
AT,2019-11-24 13:55:00,2019-11-24 14:05:00,-0.23823809850783562,1.5258789076710855E-7,1.1444091807533141E-7,3.814697269177714E-8
AT,2019-11-24 13:50:00,2019-11-24 14:00:00,0.017238081069219646,1.5258789076710855E-7,0.04000007629394542,-0.03999992370605465
CH,2019-11-24 13:30:00,2019-11-24 13:40:00,0.6039996828351697,-0.31000030517578203,1.0899996948242183,-1.4000006
DE,2019-11-24 13:25:00,2019-11-24 13:35:00,-0.30147359203874036,-2.3399998092651373,2.0800000381469728,-4.419999847412109
LU,2019-11-24 13:45:00,2019-11-24 13:55:00,-0.09066670735677107,-0.5900003433227532,0.11999965667724588,-0.71000004
FR,2019-11-24 13:35:00,2019-11-24 13:45:00,0.10715380401965113,-0.1100001144409184,1.260000095367432,-1.3700002098083495
CH,2019-11-24 13:50:00,2019-11-24 14:00:00,-0.023142950875419288,-0.18000019073486406,0.05999996185302692,-0.24000075258789066
CH,2019-11-24 13:55:00,2019-11-24 14:05:00,0.07650000708443727,1.1444091718715299E-7,0.08999969482421832,-0.09000018038330082
DE,2019-11-24 13:50:00,2019-11-24 14:00:00,0.06171258504668753,-0.020000114440918537,0.33000003814697276,-0.3500001525878904
NL,2019-11-24 13:40:00,2019-11-24 13:50:00,-0.171702030210783,-0.2800003814697263,0.009999771118163636,-0.29000045258789076
FR,2019-11-24 13:45:00,2019-11-24 13:55:00,-0.1888524619056291,-0.009999732971191833,-1.3351440397713077E-7,-0.01000007629394517
BE,2019-11-24 13:50:00,2019-11-24 14:00:00,0.00376698761655625,-0.5599995422363282,0.049999847412109055,-0.6099991896484376
